context,key
맛있다  칼국수로 마무리하고 더 맛있다 싱싱하다 치즈가 올리다 가리비가 싱싱하다,1
싱싱하다 맛있다 조개 싱싱하다,1
친절하다 맛있다,1
맛있다  창가에서 먹다 신선하다 맛있다 신선하다 맛있다  창가에서 너무 신선하다,1
맛있다 싱싱하다 하다 넘다 맛있다 싱싱하다 하다 그렇다 맛있다 싱싱하다,1
맛있다  다음에 또 아주 맛있다,1
맛있다 자다 먹다 조개 맛있다,1
맛 있다  양도,1
맛있다 먹다 하다 맛있다 먹다 가다 가장 맛있다 말대로 맛있다,1
싱싱하다 거 같다 더 싱싱하다,1
맛있다 먹다 가다 챙기다 맛있다,1
맛있다 자다 먹다 맛있다 먹다 바다도 너무 맛있다 칼국수 맛있다,1
맛 최고에욤,1
맛있다  다른 조개구이 좋다 맛있다 가장 맛있다,1
맛있다 친절하다  다른 너무 맛있다 신선하다 요 그리고 신선하다 감동하다 리뷰 조개가 신선하다 먹다 신선하다,1
최고이다  오이도의 다른 가성비 최고이다,1
맛있다  다른 가리비 신선하다 맛있다 신선하다 맛있다  다른 가장 신선하다,1
맛있다 서빙 해주다 너무 맛있다,1
가다 맛있다,1
맛있다 먹다  인기가 정말 맛있다 싱싱하다  또 가다,1
맛은 정말 좋다,1
엄청 맛있다,1
맛있다 자다 먹다 매우 맛있다,1
맛있다 모르다  그동안,1
맛 모두 좋다,1
좋다  맛도,1
맛있다 거 먹여주다 맛있다 서빙해주다 분도 위해 맛있다 너무 맛있다,1
맛엔 너어무 별로이다 맛이 없다 수가 맛 없다 라면에,0
맛있다 먹다 오다,1
맛이 나다  유독 가리비는 싱싱하다,1
맛있다  오늘부터 제 진짜 맛있다 삼겹살보다 맛있다,1
맛있다  여자친구가 너무 훨씬 맛있다,1
맛있다  진짜 조개도 맛이 있다 걸 너무 맛있다,1
맛있다  재 방문 짱짱 맛있다 엄청 싱싱하다,1
맛있다 먹다 가다 조개구이 맛있다,1
맛있다 배 부르다 너무 맛있다,1
맛있다  친절하다 설명해주다,1
맛있다  사장님 친절하다 맛있다  조 만간 너무 맛있다 정도로 맛있다,1
맛있다 좋다   주차장이 너무너무 맛있다 고소하다 자다 먹다쓰다 뿌리다 고소하다,1
싱싱하다 푸다지다 자다 넘다넘다 싱싱하다,1
맛있다 다음에 또 너무 맛있다,1
맛있다  배 불다 맛있다 다능 너무 맛있다 급하다 먹다 더욱더 맛있다 너무 맛있다,1
맛있다  친 정엄마 너무 맛있다,1
굿굿 맛있다,1
맛있다 먹다 여행을 덕분에 맛있다,1
맛있다 자다 먹다 딱 맛있다,1
맛있다  네이버 예약하고 역시 맛있다,1
맛있다 자다 먹다 무너무 맛있다,1
맛있다 마지막으로 나오다 넘다넘다 맛있다,1
맛있다 자다 먹다 푸다짐해요  맛있다,1
맛이 별로 콘치즈가 맛 없다 라볶이도,0
좋다  맛도,1
맛 있다  사장님,1
신선하다 이 정도면 조개 신선하다,1
신선하다 재료들이 많다 것보다 신선하다,1
맛나다 배불리 먹다 가다  맛나다,1
맛있다 먹다 항상 때 맛있다,1
느끼다 조개 구이랑,0
맛있다 먹다  음식도 너무 맛있다,1
맛있다  직원 분들도,1
맛있다 자다 먹다 저녁 맛있다,1
맛있다 너무너무 친절하다 진짜 맛있다,1
맛있다  치즈가 리비 맛 있다 먹다 신선하다 맛있다 신선하다 맛있다  치즈가 리비 신선하다,1
최고이다  사이드 구성도 최고이다  매우 매우 중 최고이다,1
맛있다 특히 세트 매우 맛있다,1
맛있다 자다 먹다,1
최고의 맛을 최고의 맛을 느끼다,1
라면이 싱겁다,0
먹다 맛있다,1
맛있다 곳 너무 맛있다  조개구이 치즈가 맛나다 먹다 오다 친절하다 맛있다 너무 맛있다 들어가다 맛나다,1
맛있다 직원 분들도 너무 맛있다,1
맛있다 하다 하다 맛있다 자다 먹다 기 맛있다 엄청 맛있다,1
엄청 맛있다,1
너무 맛있다,1
맛있다  창가 자리라,1
맛있다옸어요 저번에 리뷰 싱싱하다 맛있다옸어요 싱싱하다 맛있다옸어요 저번에 사진처럼 싱싱하다,1
맛있다 친절하다 너무,1
맛있다 자다 먹다,1
맛있다  서비스로 나오다 실하다 맛있다,1
맛있다 먹다 오다 가다 맛있다,1
맛있다  저희다 애들이 맛있다  특히나 해물 있다 맛있다 먹다 맛있다,1
맛있다 너무 친절하다 맛있다 거 같다 정말 맛있다 더 맛있다 최고의 가게이다  정말,1
맛 없다 남기다,0
맛있다 자다 먹다,1
맛있다  다 거기서 가장 맛있다,1
맛있다 굽다 방법도 조개구이 맛있다,1
맛있다 두 번씩이나 크다 맛있다 고소하다  서비스로 알밥이랑 너무 고소하다,1
느끼다 수 있다,0
맛있다  다음에 또 다 맛있다,1
맛있다 먹다 가다 맛있다 사이드 하나하나 정말 맛있다 너무 맛있다,1
맛있다 가리다 비조개 맛있다 먹다 오다 치즈에다가 맛있다,1
맛있다 먹다  조개구이 정말 맛있다,1
너무 맛있다,1
맛있다 친절하다  다음에 너무 맛있다,1
맛있다  오이도에 또 많다 맛있다,1
맛있다 먹다 오다 푸다짐하다 맛있다,1
서비스는 최고이다,1
맛있다 먹다 가다 덕에 맛있다,1
맛있다 먹다 가다 시원하다 맛있다,1
맛있다 치즈 많이 진쨔 맛있다,1
맛 없다 그냥,0
맛있다  사장님 두 너무 맛있다 고소하다 용 역시 엄청 고소하다,1
넘다 맛있다,1
맛 나다 집이랑,1
싱싱하다 회랑 너무너무 조개구이랑 싱싱하다,1
맛나다 먹다 가다 배터지다 맛나다 싱싱하다 조개와 여름인지라 역시나 싱싱하다,1
맛있다 먹다 재방문 너무 맛있다,1
맛있다 사장님이 정말 너무 맛있다,1
맛 있다  서비스도,1
너무 맛있다 신선하다 너무 맛있다 가리비는 신선하다,1
맛있다 욤 대박나다 너무 맛있다,1
맛있다 크림 파스타 맛있다 리필하다 먹다,1
맛있다 먹다 가다 굿초이스이다  맛있다,1
신선하다 가다 게,1
적당하다 맛있다,1
맛있다 자다 먹다 너무 맛있다,1
맛있다 친구가 죽다 너무 맛있다,1
맛있다 친절하다 대다 너무 맛있다,1
맛있다  자다 다 좋다 맛있다,1
맛있다 먹다서다 이렇게 너무 맛있다 싱싱하다 좋다  직원 상태가 싱싱하다,1
맛있다 먹다 가다 오다 맛있다,1
맛있다 먹다 가다 조개로 맛있다 싱싱하다 조개로 맛있다 그대로 싱싱하다,1
최고의 맛집이다 제일 맛있다 최고의 맛집이다  솔직하다 최고이다  제일 맛있다 진짜 최고의 집중 최고이다,1
맛있다 곳 친구들과 친절하다 맛있다,1
맛나다 나오다 친절하다 스타일로 맛나다,1
맛은 어찌나 맛있다 어찌나 맛있다,1
맛있다 자다 먹다 가다 맛있다,1
맛있다 먹다 있다 너무 맛있다,1
맛있엇어요  다음에 오이도 너무 맛있엇어요 싱싱하다 너무 맛있엇어요 먹다 싱싱하다,1
맛있다  칼국수에 김치도 진짜 맛있다,1
맛있다 자다 먹다,1
맛있다 기대하다 것보다 맛 나다 먹다 완전 맛있다,1
맛있다  무한리필이라 끝도 맛있다  칼국수 맛집인가 너무 맛있다 진짜 맛있다,1
싱싱하다  치즈 올리다 엄청 싱싱하다,1
맛있다  친절하다  기분 너무 맛있다,1
싱싱하다 맛있다 싱싱하다 맛있다  그리고 완전 싱싱하다,1
맛있다 자다 먹다,1
우동 맛있다,1
맛있다  직원 분들도 너무 맛있다 싱싱하다 너무 맛있다,1
맛있다  직원 분들도 신선하다 맛있다 신선하다 맛있다  직원,1
너무 맛있다 신선하다 너무 맛있다 재료가 신선하다,1
너무 맛있다,1
다 맛있다 신선하다 요 배달보다 회가 신선하다,1
맛있다  사장님 답글을,1
너무 맛있다,1
맛있다  목요일 저녁,1
먹다  맛있다,1
맛있다  부드럽다 넘어가다 너무 맛있다 부드럽다 넘어가다 앞으로 맛있다  부드럽다 싱싱하다 너무 맛있다 초밥이 싱싱하다,1
음식이 전체적으로 깔끔하다 맛있다  재방문 의사 맛있다 무릎 탁 정말 맛있다 다 맛있다 너무 맛있다,1
맛있다  사장님이랑 직원 너무 맛있다,1
맛있다 신선하다 양도 맛있다 신선하다,1
맛있다  정말 추천드리다,1
신선하다 가성비 최고이다 초밥이 신선하다 가성비 최고이다,1
맛있다 먹다 있다 항상 맛있다,1
넘다 맛있다,1
맛있다  활어는 두툼해서 너무 맛있다 더 맛있다,1
맛있다  매우 만족하다 충분하다 맛있다,1
맛있다 좋다 것 젤 맛있다,1
맛있다  다양하다 질리지 맛있다 먹다 수,1
맛있다 자다 먹다 불편하다 맛있다,1
너무 맛있다,1
맛있다  재방문 의사 초밥 맛있다,1
맛있다  가다 심비세트,1
깨끗하다 맛있다,1
정말 맛있다,1
맛있다  다음에 또 넘다무 맛있다,1
맛이 있다 맛있다 있다 맛있다,1
맛있다 회가 크다직크다직 있다  맛있다,1
맛있다  자다 먹다 정말 맛있다,1
맛있다 가성비 좋다,1
좋다  맛있다,1
맛있다  다음에 또 너무 맛있다,1
좋다  맛도,1
신선하다 맛있다 깔끔하다 신선하다,1
먹다  맛있다,1
맛있다 친절하다 자다,1
맛있다  다음에 또 많다 맛있다,1
맛나다  스프를 주다 차다 맛나다,1
맛있다  무엇보다 같이 좋다 맛있다,1
맛있다  다음에 또 친절하다 맛있다,1
맛있다 하다 오다보다 맛있다  저는 날 남자친구가 맛있다 너무 맛있다,1
맛있다 너무 좋다 너무 맛있다,1
친절하다 맛있다,1
맛있다 일 하다 맛있다 급하다 먹다 정말 맛있다 너무 맛있다,1
너무 맛있다,1
맛있다  대박 깔다끄다,1
맛있다 자다 먹다 가성비 맛있다,1
맛있다 초밥 먹다 맛있다 자다 먹다 오다  맛있다,1
맛있다  강 추하다 실하다 맛있다,1
진짜 맛있다,1
맛은 당연하다 최고,1
맛있다 자다 먹다 너무 맛있다,1
맛있다 초밥 또 맛있다 또 오다 점 맛있다,1
너무 맛있다,1
깔끔하다 맛있다,1
맛있다  재방문 의사 시키다 맛있다,1
너무 맛있다,1
맛있다 연어뱃살은 살짝 튀김은 맛있다,1
신선하다 맛있다 신선하다 맛있다 영 너무 신선하다,1
맛있다 이벤트로 초밥 맛있다 항상 먹다 엄청 맛있다,1
맛있다 정말 가성비 깔끔하다 맛있다,1
너무 맛있다,1
맛있다 푸다지다 먹다,1
친절하다 맛있다,1
좋다 맛도,1
맛있다 하다  너무 너무 맛있다,1
너무너무 맛있다,1
엄청 맛있다,1
먹다 맛있다,1
맛있다 회 덮다밥과 맛있다  네이버 리뷰로 너무 맛있다,1
맛있다  점심 특선 역시 맛있다,1
맛있다 또 왓는데 맛집 진짜 맛있다 너무 맛있다 진짜 맛있다,1
좋다 맛도,1
맛있다  쾌적하다 덥다,1
맛있다  자다 먹다,1
맛있다 회가 쫄깃해요,1
맛있다  강 추하다 진짜 맛있다,1
맛있다 하다 오다 맛있다  재방문 하다 싱싱하다 맛있다 싱싱하다 맛있다  재방문 크다 싱싱하다,1
맛있다 초밥은 오다 있다 맛있다 신선하다 맛있다 때마다 신선하다,1
맛있다 먹다 가용 맛 초밥 생각나다 요 맛있다,1
정자초밥 맛있다,1
맛은 항상 좋다,1
맛있다  자다 먹다 너무 맛있다,1
신선하다 맛있다,1
넘다 맛있다,1
맛있다 먹다  초밥에 너무 맛있다,1
맛있다 초밥 깨끗하다,1
맛있다 것 같다 제일 맛있다 정갈하다 깨끗하다  번창하다 요 정갈하다,1
맛있다 또 오다 정말 맛있다,1
초밥 맛있다,1
맛있다 기본 반찬도 너무 맛있다,1
맛있다  연어 수혈 너무 맛있다,1
좋다  맛도,1
맛있다 서비스가 좋다 음식이 맛있다,1
맛있다대요 짝궁세트 메뉴 젤 맛있다대요,1
맛있다  짱 다음에도,1
맛있다  서비스로 주신 맛있다 초밥 그렇게 너무 맛있다 너무 맛있다,1
맛있다 요회가 신선하다 요회가 신선하다,1
맛있다 오늘 점심은,1
좋다 맛있다,1
역시나 맛있다,1
맛있다  재방문 의사 걸리다 맛있다,1
너무너무 맛있다,1
맛있다  직원분이 아주 저렴하다 맛있다,1
맛있다 집다 처음이예 연어타다끼까지 맛있다,1
맛있다 직원 분들도 먹다 맛있다,1
맛있다 너무 만족스럽다 깔끔하다 맛있다,1
넘다 맛있다,1
넉넉하다 맛있다,1
너무 맛있다,1
여기가 최고라,1
맛나다 먹다  담에 넘다 맛나다,1
맛있다 지인이랑 같이 깔끔하다 맛있다,1
맛나다 셀프 바가 초밥 맛나다,1
맛있다 자주 오다 초밥 맛있다,1
맛있다 자다 먹다 저번에 맛있다,1
먹음직스럽다 맛있다 신선하다 크기 두께 생선이 신선하다,1
맛있다 자다 먹다,1
맛있다  초밥 세트 너무 맛있다,1
맛있다  둘이 오다 너무 맛있다,1
신선하다 맛있다 회가 신선하다,1
맛있다  새우초밥 차다 정말 맛있다,1
맛있다  강 추 친절하다 맛있다,1
맛있다  혼자와 서다 완전 맛있다,1
깔끔하다 맛있다,1
맛있다 매장 첫 시키다 맛있다,1
맛있다 일부러 시흥 맛있다 먹다 이번엔 넘다 맛있다 넘다 맛있다,1
신선하다 초밥이 두껍다,1
제일 맛있다,1
맛있다 직원분 친절하다,1
넘다 맛있다,1
너무 맛있다,1
요 최고이다,1
맛있다  소바 국물까지 올라가다 맛있다,1
맛있다 자다 먹다 너무 맛있다,1
맛있다 초밥 먹이다 전에 맛있다 회가 싱싱하다,1
맛있다 직접 매장와서다 맛있다  동네에 이렇다 먹다가다 맛있다 먹다보다 맛있다,1
맛있다 정갈하다 최고이다 맛있다 정갈하다 정갈하다 최고이다,1
정말 맛있다,1
깔끔하다 맛있다,1
넘다넘다 맛있다 오다 맛있다,1
맛있다  정말 밥알이 정말 맛있다,1
짱짱 맛있다,1
진짜 맛있다,1
맛있다  앞으로 자주 너무 맛있다,1
초밥 맛있다,1
맛있다  초밥 뿐만 맛 있다  직원 짱 맛있다,1
신선하다 맛있다 신선하다 맛있다 먹다,1
맛있다 또 오다 너무 맛있다,1
맛있다 또 오다 좋다 맛있다 오다  맛있다,1
진짜 맛있다,1
맛있다  가성비 좋다,1
깔끔하다 맛있다,1
신선하다 맛있다 신선하다 맛있다  모밀도 회가 신선하다,1
맛있다 초밥집다 아직 여기보다 맛있다,1
맛있다 보이다 비쥬얼 맛나다 다른 초밥집 너무 맛있다 너무 맛나다,1
최고이다  꼭 들다보다,1
시키다먹다 맛있다,1
맛있다 또 오다,1
불초밥 맛있다니다,1
맛있다  실내 너무 너무너무 맛있다,1
맛있다  연어 진짜,1
맛있다  메밀소바 취향저격이다 다 맛있다,1
맛이 좋다  식사,1
안전 맛있다,1
너무 맛있다,1
좋다  맛있다,1
맛있다 정자초밥 연어초밥 맛있다 그저께 방문하고 연어초밥 맛있다,1
맛있다 자다 먹다,1
맛있다  먹다 때마다 제일 맛있다,1
맛있다  살살 녹다 엄청 맛있다,1
싱싱하다 안 비리고,0
맛있다  서비스로 주신 맛나다 자다 먹다 너무 맛있다,1
맛있다  요 배곧,1
맛있다  여기온 뒤로 맛있다 우동 소바 부드럽다 맛있다 다 맛있다 부드럽다 맛있다  여기온 너무 부드럽다,1
맛있다 초밥을 먹다 함께 맛있다,1
